video_id,generic_m3u8_link,html_link,date,processed_transcript_text_link
slovakia_6_11_15_19122012,https://tv.nrsr.sk/archiv/schodza/6/11?MeetingDate=19122012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/11?MeetingDate=19122012&DisplayChairman=true,19122012,https://tv.nrsr.sk/archiv/schodza/6/11?MeetingDate=19122012&DisplayChairman=true
slovakia_6_10_1_19112012,https://tv.nrsr.sk/archiv/schodza/6/10?MeetingDate=19112012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/10?MeetingDate=19112012&DisplayChairman=true,19112012,https://tv.nrsr.sk/archiv/schodza/6/10?MeetingDate=19112012&DisplayChairman=true
slovakia_6_10_2_20112012,https://tv.nrsr.sk/archiv/schodza/6/10?MeetingDate=20112012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/10?MeetingDate=20112012&DisplayChairman=true,20112012,https://tv.nrsr.sk/archiv/schodza/6/10?MeetingDate=20112012&DisplayChairman=true
slovakia_6_9_1_14112012,https://tv.nrsr.sk/archiv/schodza/6/9?MeetingDate=14112012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/9?MeetingDate=14112012&DisplayChairman=true,14112012,https://tv.nrsr.sk/archiv/schodza/6/9?MeetingDate=14112012&DisplayChairman=true
slovakia_6_8_1_16102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=16102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=16102012&DisplayChairman=true,16102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=16102012&DisplayChairman=true
slovakia_6_8_2_17102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=17102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=17102012&DisplayChairman=true,17102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=17102012&DisplayChairman=true
slovakia_6_8_3_18102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=18102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=18102012&DisplayChairman=true,18102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=18102012&DisplayChairman=true
slovakia_6_8_4_19102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=19102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=19102012&DisplayChairman=true,19102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=19102012&DisplayChairman=true
slovakia_6_8_5_23102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=23102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=23102012&DisplayChairman=true,23102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=23102012&DisplayChairman=true
slovakia_6_8_6_24102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=24102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=24102012&DisplayChairman=true,24102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=24102012&DisplayChairman=true
slovakia_6_8_7_25102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=25102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=25102012&DisplayChairman=true,25102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=25102012&DisplayChairman=true
slovakia_6_8_8_26102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=26102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=26102012&DisplayChairman=true,26102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=26102012&DisplayChairman=true
slovakia_6_8_9_29102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=29102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=29102012&DisplayChairman=true,29102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=29102012&DisplayChairman=true
slovakia_6_8_10_30102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=30102012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=30102012&DisplayChairman=true,30102012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=30102012&DisplayChairman=true
slovakia_6_8_11_06112012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=06112012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=06112012&DisplayChairman=true,6112012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=06112012&DisplayChairman=true
slovakia_6_8_12_07112012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=07112012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=07112012&DisplayChairman=true,7112012,https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=07112012&DisplayChairman=true
slovakia_6_7_1_11092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=11092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=11092012&DisplayChairman=true,11092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=11092012&DisplayChairman=true
slovakia_6_7_2_12092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=12092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=12092012&DisplayChairman=true,12092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=12092012&DisplayChairman=true
slovakia_6_7_3_13092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=13092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=13092012&DisplayChairman=true,13092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=13092012&DisplayChairman=true
slovakia_6_7_4_14092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=14092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=14092012&DisplayChairman=true,14092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=14092012&DisplayChairman=true
slovakia_6_7_5_18092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=18092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=18092012&DisplayChairman=true,18092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=18092012&DisplayChairman=true
slovakia_6_7_6_19092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=19092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=19092012&DisplayChairman=true,19092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=19092012&DisplayChairman=true
slovakia_6_7_7_20092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=20092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=20092012&DisplayChairman=true,20092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=20092012&DisplayChairman=true
slovakia_6_7_8_21092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=21092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=21092012&DisplayChairman=true,21092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=21092012&DisplayChairman=true
slovakia_6_7_9_25092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=25092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=25092012&DisplayChairman=true,25092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=25092012&DisplayChairman=true
slovakia_6_7_10_26092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=26092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=26092012&DisplayChairman=true,26092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=26092012&DisplayChairman=true
slovakia_6_7_11_27092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=27092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=27092012&DisplayChairman=true,27092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=27092012&DisplayChairman=true
slovakia_6_7_12_28092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=28092012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=28092012&DisplayChairman=true,28092012,https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=28092012&DisplayChairman=true
slovakia_6_6_1_03082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=03082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=03082012&DisplayChairman=true,3082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=03082012&DisplayChairman=true
slovakia_6_6_2_06082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=06082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=06082012&DisplayChairman=true,6082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=06082012&DisplayChairman=true
slovakia_6_6_3_07082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=07082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=07082012&DisplayChairman=true,7082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=07082012&DisplayChairman=true
slovakia_6_6_4_08082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=08082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=08082012&DisplayChairman=true,8082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=08082012&DisplayChairman=true
slovakia_6_6_5_09082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=09082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=09082012&DisplayChairman=true,9082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=09082012&DisplayChairman=true
slovakia_6_6_6_10082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=10082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=10082012&DisplayChairman=true,10082012,https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=10082012&DisplayChairman=true
slovakia_6_5_1_01082012,https://tv.nrsr.sk/archiv/schodza/6/5?MeetingDate=01082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/5?MeetingDate=01082012&DisplayChairman=true,1082012,https://tv.nrsr.sk/archiv/schodza/6/5?MeetingDate=01082012&DisplayChairman=true
slovakia_6_4_1_24072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=24072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=24072012&DisplayChairman=true,24072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=24072012&DisplayChairman=true
slovakia_6_4_2_25072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=25072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=25072012&DisplayChairman=true,25072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=25072012&DisplayChairman=true
slovakia_6_4_3_26072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=26072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=26072012&DisplayChairman=true,26072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=26072012&DisplayChairman=true
slovakia_6_4_4_27072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=27072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=27072012&DisplayChairman=true,27072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=27072012&DisplayChairman=true
slovakia_6_4_5_31072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=31072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=31072012&DisplayChairman=true,31072012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=31072012&DisplayChairman=true
slovakia_6_4_6_01082012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=01082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=01082012&DisplayChairman=true,1082012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=01082012&DisplayChairman=true
slovakia_6_4_7_02082012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=02082012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=02082012&DisplayChairman=true,2082012,https://tv.nrsr.sk/archiv/schodza/6/4?MeetingDate=02082012&DisplayChairman=true
slovakia_6_3_1_19062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=19062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=19062012&DisplayChairman=true,19062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=19062012&DisplayChairman=true
slovakia_6_3_2_20062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=20062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=20062012&DisplayChairman=true,20062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=20062012&DisplayChairman=true
slovakia_6_3_3_21062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=21062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=21062012&DisplayChairman=true,21062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=21062012&DisplayChairman=true
slovakia_6_3_4_22062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=22062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=22062012&DisplayChairman=true,22062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=22062012&DisplayChairman=true
slovakia_6_3_5_26062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=26062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=26062012&DisplayChairman=true,26062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=26062012&DisplayChairman=true
slovakia_6_3_6_27062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=27062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=27062012&DisplayChairman=true,27062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=27062012&DisplayChairman=true
slovakia_6_3_7_28062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=28062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=28062012&DisplayChairman=true,28062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=28062012&DisplayChairman=true
slovakia_6_3_8_29062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=29062012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=29062012&DisplayChairman=true,29062012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=29062012&DisplayChairman=true
slovakia_6_3_9_02072012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=02072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=02072012&DisplayChairman=true,2072012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=02072012&DisplayChairman=true
slovakia_6_3_10_03072012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=03072012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=03072012&DisplayChairman=true,3072012,https://tv.nrsr.sk/archiv/schodza/6/3?MeetingDate=03072012&DisplayChairman=true
slovakia_6_2_1_02052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=02052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=02052012&DisplayChairman=true,2052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=02052012&DisplayChairman=true
slovakia_6_2_2_03052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=03052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=03052012&DisplayChairman=true,3052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=03052012&DisplayChairman=true
slovakia_6_2_3_04052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=04052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=04052012&DisplayChairman=true,4052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=04052012&DisplayChairman=true
slovakia_6_2_4_09052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=09052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=09052012&DisplayChairman=true,9052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=09052012&DisplayChairman=true
slovakia_6_2_5_10052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=10052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=10052012&DisplayChairman=true,10052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=10052012&DisplayChairman=true
slovakia_6_2_6_11052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=11052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=11052012&DisplayChairman=true,11052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=11052012&DisplayChairman=true
slovakia_6_2_7_15052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=15052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=15052012&DisplayChairman=true,15052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=15052012&DisplayChairman=true
slovakia_6_2_8_16052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=16052012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=16052012&DisplayChairman=true,16052012,https://tv.nrsr.sk/archiv/schodza/6/2?MeetingDate=16052012&DisplayChairman=true
slovakia_6_1_1_04042012,https://tv.nrsr.sk/archiv/schodza/6/1?MeetingDate=04042012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/6/1?MeetingDate=04042012&DisplayChairman=true,4042012,https://tv.nrsr.sk/archiv/schodza/6/1?MeetingDate=04042012&DisplayChairman=true
slovakia_5_29_1_29022012,https://tv.nrsr.sk/archiv/schodza/5/29?MeetingDate=29022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/29?MeetingDate=29022012&DisplayChairman=true,29022012,https://tv.nrsr.sk/archiv/schodza/5/29?MeetingDate=29022012&DisplayChairman=true
slovakia_5_28_1_31012012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=31012012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=31012012&DisplayChairman=true,31012012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=31012012&DisplayChairman=true
slovakia_5_28_2_01022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=01022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=01022012&DisplayChairman=true,1022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=01022012&DisplayChairman=true
slovakia_5_28_3_02022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=02022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=02022012&DisplayChairman=true,2022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=02022012&DisplayChairman=true
slovakia_5_28_4_03022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=03022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=03022012&DisplayChairman=true,3022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=03022012&DisplayChairman=true
slovakia_5_28_5_07022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=07022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=07022012&DisplayChairman=true,7022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=07022012&DisplayChairman=true
slovakia_5_28_6_08022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=08022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=08022012&DisplayChairman=true,8022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=08022012&DisplayChairman=true
slovakia_5_28_7_09022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=09022012&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=09022012&DisplayChairman=true,9022012,https://tv.nrsr.sk/archiv/schodza/5/28?MeetingDate=09022012&DisplayChairman=true
slovakia_5_27_1_21122011,https://tv.nrsr.sk/archiv/schodza/5/27?MeetingDate=21122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/27?MeetingDate=21122011&DisplayChairman=true,21122011,https://tv.nrsr.sk/archiv/schodza/5/27?MeetingDate=21122011&DisplayChairman=true
slovakia_5_26_1_29112011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=29112011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=29112011&DisplayChairman=true,29112011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=29112011&DisplayChairman=true
slovakia_5_26_2_30112011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=30112011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=30112011&DisplayChairman=true,30112011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=30112011&DisplayChairman=true
slovakia_5_26_3_01122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=01122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=01122011&DisplayChairman=true,1122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=01122011&DisplayChairman=true
slovakia_5_26_4_02122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=02122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=02122011&DisplayChairman=true,2122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=02122011&DisplayChairman=true
slovakia_5_26_5_06122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=06122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=06122011&DisplayChairman=true,6122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=06122011&DisplayChairman=true
slovakia_5_26_6_07122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=07122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=07122011&DisplayChairman=true,7122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=07122011&DisplayChairman=true
slovakia_5_26_7_08122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=08122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=08122011&DisplayChairman=true,8122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=08122011&DisplayChairman=true
slovakia_5_26_8_09122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=09122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=09122011&DisplayChairman=true,9122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=09122011&DisplayChairman=true
slovakia_5_26_9_13122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=13122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=13122011&DisplayChairman=true,13122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=13122011&DisplayChairman=true
slovakia_5_26_10_14122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=14122011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=14122011&DisplayChairman=true,14122011,https://tv.nrsr.sk/archiv/schodza/5/26?MeetingDate=14122011&DisplayChairman=true
slovakia_5_24_1_11102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=11102011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=11102011&DisplayChairman=true,11102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=11102011&DisplayChairman=true
slovakia_5_24_2_13102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=13102011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=13102011&DisplayChairman=true,13102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=13102011&DisplayChairman=true
slovakia_5_24_3_18102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=18102011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=18102011&DisplayChairman=true,18102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=18102011&DisplayChairman=true
slovakia_5_24_4_19102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=19102011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=19102011&DisplayChairman=true,19102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=19102011&DisplayChairman=true
slovakia_5_24_5_20102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=20102011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=20102011&DisplayChairman=true,20102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=20102011&DisplayChairman=true
slovakia_5_24_6_21102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=21102011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=21102011&DisplayChairman=true,21102011,https://tv.nrsr.sk/archiv/schodza/5/24?MeetingDate=21102011&DisplayChairman=true
slovakia_5_22_1_06092011,https://tv.nrsr.sk/archiv/schodza/5/22?MeetingDate=06092011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/22?MeetingDate=06092011&DisplayChairman=true,6092011,https://tv.nrsr.sk/archiv/schodza/5/22?MeetingDate=06092011&DisplayChairman=true
slovakia_5_22_2_07092011,https://tv.nrsr.sk/archiv/schodza/5/22?MeetingDate=07092011&DisplayChairman=true,https://tv.nrsr.sk/archiv/schodza/5/22?MeetingDate=07092011&DisplayChairman=true,7092011,https://tv.nrsr.sk/archiv/schodza/5/22?MeetingDate=07092011&DisplayChairman=true
