original_url,m3u8_url,video_id,timestamp
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=16062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150616_125542_192834.mp4/playlist.m3u8,slovakia_6_53_1_16062015,2025-03-26 19:30:57
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=14052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190514_085422_115615.mp4/playlist.m3u8,slovakia_7_45_4_14052019,2025-03-26 19:31:06
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=18062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240618_085519_130209.mp4/playlist.m3u8,slovakia_9_15_5_18062024,2025-03-26 19:33:00
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=17102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121017_085525_115954.mp4/playlist.m3u8,slovakia_6_8_2_17102012,2025-03-26 19:33:02
https://tv.nrsr.sk/archiv/schodza/8/66?MeetingDate=21062022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220621_115251_120156.mp4/playlist.m3u8,slovakia_8_66_5_21062022,2025-03-26 19:35:14
https://tv.nrsr.sk/archiv/schodza/8/66?MeetingDate=22062022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220622_085502_120054.mp4/playlist.m3u8,slovakia_8_66_6_22062022,2025-03-26 19:35:43
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=15052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190515_085509_120042.mp4/playlist.m3u8,slovakia_7_45_5_15052019,2025-03-26 19:35:55
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=18102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121018_085521_115420.mp4/playlist.m3u8,slovakia_6_8_3_18102012,2025-03-26 19:36:45
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=17062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150617_085446_120029.mp4/playlist.m3u8,slovakia_6_53_2_17062015,2025-03-26 19:37:48
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=16052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190516_085500_120150.mp4/playlist.m3u8,slovakia_7_45_6_16052019,2025-03-26 19:38:55
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=19102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121019_085519_140422.mp4/playlist.m3u8,slovakia_6_8_4_19102012,2025-03-26 19:39:10
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=19062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240619_085532_130523.mp4/playlist.m3u8,slovakia_9_15_6_19062024,2025-03-26 19:39:13
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=18062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150618_085445_121033.mp4/playlist.m3u8,slovakia_6_53_3_18062015,2025-03-26 19:41:12
https://tv.nrsr.sk/archiv/schodza/8/66?MeetingDate=23062022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220623_085501_120637.mp4/playlist.m3u8,slovakia_8_66_7_23062022,2025-03-26 19:42:12
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=17052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190517_085501_140448.mp4/playlist.m3u8,slovakia_7_45_7_17052019,2025-03-26 19:43:04
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=23102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121023_101239_120528.mp4/playlist.m3u8,slovakia_6_8_5_23102012,2025-03-26 19:44:21
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=19062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150619_085709_140059.mp4/playlist.m3u8,slovakia_6_53_4_19062015,2025-03-26 19:45:17
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=20062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240620_085646_130029.mp4/playlist.m3u8,slovakia_9_15_7_20062024,2025-03-26 19:45:33
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=24102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121024_085519_120007.mp4/playlist.m3u8,slovakia_6_8_6_24102012,2025-03-26 19:47:19
https://tv.nrsr.sk/archiv/schodza/8/66?MeetingDate=28062022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220628_105520_120112.mp4/playlist.m3u8,slovakia_8_66_8_28062022,2025-03-26 19:48:52
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=20052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190520_095501_120205.mp4/playlist.m3u8,slovakia_7_45_8_20052019,2025-03-26 19:49:03
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=25102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121025_085509_121803.mp4/playlist.m3u8,slovakia_6_8_7_25102012,2025-03-26 19:50:53
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=23062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150623_085433_120638.mp4/playlist.m3u8,slovakia_6_53_5_23062015,2025-03-26 19:51:02
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=25102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121025_085509_121803.mp4/playlist.m3u8,slovakia_6_8_7_25102012,2025-03-26 19:51:30
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=21062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240621_085505_160505.mp4/playlist.m3u8,slovakia_9_15_8_21062024,2025-03-26 19:52:05
https://tv.nrsr.sk/archiv/schodza/8/66?MeetingDate=29062022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220629_085502_090303.mp4/playlist.m3u8,slovakia_8_66_9_29062022,2025-03-26 19:52:22
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=21052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190521_085500_120133.mp4/playlist.m3u8,slovakia_7_45_9_21052019,2025-03-26 19:52:25
https://tv.nrsr.sk/archiv/schodza/8/66?MeetingDate=30062022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220630_105501_114632.mp4/playlist.m3u8,slovakia_8_66_10_30062022,2025-03-26 19:54:20
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=24062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150624_085421_115902.mp4/playlist.m3u8,slovakia_6_53_6_24062015,2025-03-26 19:55:25
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=26102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121026_085553_145914.mp4/playlist.m3u8,slovakia_6_8_8_26102012,2025-03-26 19:55:42
https://tv.nrsr.sk/archiv/schodza/7/45?MeetingDate=22052019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190522_085512_114804.mp4/playlist.m3u8,slovakia_7_45_10_22052019,2025-03-26 19:56:57
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=26042022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220426_125500_190106.mp4/playlist.m3u8,slovakia_8_65_1_26042022,2025-03-26 19:57:09
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=25062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150625_085458_115851.mp4/playlist.m3u8,slovakia_6_53_7_25062015,2025-03-26 20:00:04
https://tv.nrsr.sk/archiv/schodza/7/44?MeetingDate=05042019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190405_085310_161931.mp4/playlist.m3u8,slovakia_7_44_1_05042019,2025-03-26 20:01:56
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=29102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121029_085544_115734.mp4/playlist.m3u8,slovakia_6_8_9_29102012,2025-03-26 20:03:19
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=25062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240625_090003_130140.mp4/playlist.m3u8,slovakia_9_15_9_25062024,2025-03-26 20:03:20
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=26062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150626_085758_140338.mp4/playlist.m3u8,slovakia_6_53_8_26062015,2025-03-26 20:05:02
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=30102012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121030_085516_120051.mp4/playlist.m3u8,slovakia_6_8_10_30102012,2025-03-26 20:07:14
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=27042022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220427_085509_122056.mp4/playlist.m3u8,slovakia_8_65_2_27042022,2025-03-26 20:09:31
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=26062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240626_085658_123225.mp4/playlist.m3u8,slovakia_9_15_10_26062024,2025-03-26 20:09:33
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=30062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150630_085508_120542.mp4/playlist.m3u8,slovakia_6_53_9_30062015,2025-03-26 20:10:45
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=06112012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121106_085514_120311.mp4/playlist.m3u8,slovakia_6_8_11_06112012,2025-03-26 20:10:54
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=26032019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190326_125402_185002.mp4/playlist.m3u8,slovakia_7_43_1_26032019,2025-03-26 20:14:18
https://tv.nrsr.sk/archiv/schodza/6/8?MeetingDate=07112012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20121107_085640_120208.mp4/playlist.m3u8,slovakia_6_8_12_07112012,2025-03-26 20:14:36
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=01072015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150701_085438_120409.mp4/playlist.m3u8,slovakia_6_53_10_01072015,2025-03-26 20:14:46
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=27062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240627_085515_130508.mp4/playlist.m3u8,slovakia_9_15_11_27062024,2025-03-26 20:15:19
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=28042022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220428_085502_102943.mp4/playlist.m3u8,slovakia_8_65_3_28042022,2025-03-26 20:16:15
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=11092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120911_125522_185740.mp4/playlist.m3u8,slovakia_6_7_1_11092012,2025-03-26 20:18:24
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=02072015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150702_085406_120215.mp4/playlist.m3u8,slovakia_6_53_11_02072015,2025-03-26 20:18:49
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=29042022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220429_085501_140133.mp4/playlist.m3u8,slovakia_8_65_4_29042022,2025-03-26 20:20:34
https://tv.nrsr.sk/archiv/schodza/9/15?MeetingDate=28062024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240628_085721_160354.mp4/playlist.m3u8,slovakia_9_15_12_28062024,2025-03-26 20:21:48
https://tv.nrsr.sk/archiv/schodza/6/53?MeetingDate=03072015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150703_113458_162747.mp4/playlist.m3u8,slovakia_6_53_12_03072015,2025-03-26 20:23:00
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=27032019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190327_085340_120325.mp4/playlist.m3u8,slovakia_7_43_2_27032019,2025-03-26 20:23:19
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=12092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120912_085510_120147.mp4/playlist.m3u8,slovakia_6_7_2_12092012,2025-03-26 20:24:31
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=13092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120913_085511_120435.mp4/playlist.m3u8,slovakia_6_7_3_13092012,2025-03-26 20:29:32
https://tv.nrsr.sk/archiv/schodza/6/52?MeetingDate=15062015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150615_125431_190536.mp4/playlist.m3u8,slovakia_6_52_1_15062015,2025-03-26 20:29:33
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=03052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220503_085502_120047.mp4/playlist.m3u8,slovakia_8_65_5_03052022,2025-03-26 20:30:47
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=28032019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190328_085400_120421.mp4/playlist.m3u8,slovakia_7_43_3_28032019,2025-03-26 20:30:47
https://tv.nrsr.sk/archiv/schodza/9/14?MeetingDate=15052024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240515_085520_125441.mp4/playlist.m3u8,slovakia_9_14_1_15052024,2025-03-26 20:32:54
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=14092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120914_085513_140956.mp4/playlist.m3u8,slovakia_6_7_4_14092012,2025-03-26 20:34:04
https://tv.nrsr.sk/archiv/schodza/9/14?MeetingDate=22052024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240522_090147_130209.mp4/playlist.m3u8,slovakia_9_14_2_22052024,2025-03-26 20:36:40
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=05052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150505_125433_190011.mp4/playlist.m3u8,slovakia_6_51_1_05052015,2025-03-26 20:36:47
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=29032019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190329_085359_140215.mp4/playlist.m3u8,slovakia_7_43_4_29032019,2025-03-26 20:36:48
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=04052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220504_085503_120203.mp4/playlist.m3u8,slovakia_8_65_6_04052022,2025-03-26 20:36:57
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=18092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120918_085628_124845.mp4/playlist.m3u8,slovakia_6_7_5_18092012,2025-03-26 20:38:07
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=19092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120919_085515_115727.mp4/playlist.m3u8,slovakia_6_7_6_19092012,2025-03-26 20:41:18
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=06052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150506_085741_120543.mp4/playlist.m3u8,slovakia_6_51_2_06052015,2025-03-26 20:41:59
https://tv.nrsr.sk/archiv/schodza/9/13?MeetingDate=09052024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240509_172642_234933.mp4/playlist.m3u8,slovakia_9_13_1_09052024,2025-03-26 20:42:07
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=05052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220505_085506_120503.mp4/playlist.m3u8,slovakia_8_65_7_05052022,2025-03-26 20:43:07
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=20092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120920_085508_120455.mp4/playlist.m3u8,slovakia_6_7_7_20092012,2025-03-26 20:43:55
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=02042019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190402_015401_022950.mp4/playlist.m3u8,slovakia_7_43_5_02042019,2025-03-26 20:44:59
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=07052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150507_085459_120209.mp4/playlist.m3u8,slovakia_6_51_3_07052015,2025-03-26 20:45:15
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=03042019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190403_085400_120144.mp4/playlist.m3u8,slovakia_7_43_6_03042019,2025-03-26 20:46:20
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=21092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120921_085517_140348.mp4/playlist.m3u8,slovakia_6_7_8_21092012,2025-03-26 20:46:54
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=06052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220506_085502_140302.mp4/playlist.m3u8,slovakia_8_65_8_06052022,2025-03-26 20:48:04
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=12052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150512_085518_121040.mp4/playlist.m3u8,slovakia_6_51_4_12052015,2025-03-26 20:48:21
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=16042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240416_125550_191418.mp4/playlist.m3u8,slovakia_9_12_1_16042024,2025-03-26 20:48:24
https://tv.nrsr.sk/archiv/schodza/7/43?MeetingDate=04042019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190404_095400_121345.mp4/playlist.m3u8,slovakia_7_43_7_04042019,2025-03-26 20:51:08
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=25092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120925_085516_120308.mp4/playlist.m3u8,slovakia_6_7_9_25092012,2025-03-26 20:51:22
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=13052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150513_085831_120320.mp4/playlist.m3u8,slovakia_6_51_5_13052015,2025-03-26 20:51:43
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=26092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120926_085543_120103.mp4/playlist.m3u8,slovakia_6_7_10_26092012,2025-03-26 20:54:21
https://tv.nrsr.sk/archiv/schodza/7/42?MeetingDate=18022019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190218_125501_212105.mp4/playlist.m3u8,slovakia_7_42_1_18022019,2025-03-26 20:54:29
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=17042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240417_085515_115742.mp4/playlist.m3u8,slovakia_9_12_2_17042024,2025-03-26 20:54:51
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=14052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150514_085502_121332.mp4/playlist.m3u8,slovakia_6_51_6_14052015,2025-03-26 20:55:32
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=10052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220510_085459_101037.mp4/playlist.m3u8,slovakia_8_65_9_10052022,2025-03-26 20:57:44
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=27092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120927_085535_120450.mp4/playlist.m3u8,slovakia_6_7_11_27092012,2025-03-26 20:58:31
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=18042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240418_085519_120349.mp4/playlist.m3u8,slovakia_9_12_3_18042024,2025-03-26 20:58:55
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=15052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150515_085459_135512.mp4/playlist.m3u8,slovakia_6_51_7_15052015,2025-03-26 20:59:56
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=11052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220511_085504_101325.mp4/playlist.m3u8,slovakia_8_65_10_11052022,2025-03-26 21:00:35
https://tv.nrsr.sk/archiv/schodza/6/7?MeetingDate=28092012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120928_085532_112129.mp4/playlist.m3u8,slovakia_6_7_12_28092012,2025-03-26 21:01:43
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=19042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240419_085524_140143.mp4/playlist.m3u8,slovakia_9_12_4_19042024,2025-03-26 21:02:13
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=19052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220519_105501_120309.mp4/playlist.m3u8,slovakia_8_65_11_19052022,2025-03-26 21:02:47
https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=03082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120803_085506_162528.mp4/playlist.m3u8,slovakia_6_6_1_03082012,2025-03-26 21:03:54
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=19052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150519_085535_120159.mp4/playlist.m3u8,slovakia_6_51_8_19052015,2025-03-26 21:04:41
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=19052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150519_085535_120159.mp4/playlist.m3u8,slovakia_6_51_8_19052015,2025-03-26 21:05:22
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=20052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220520_085500_155827.mp4/playlist.m3u8,slovakia_8_65_12_20052022,2025-03-26 21:05:41
https://tv.nrsr.sk/archiv/schodza/7/41?MeetingDate=30012019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190130_112617_120058.mp4/playlist.m3u8,slovakia_7_41_1_30012019,2025-03-26 21:07:20
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=23042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240423_085515_120223.mp4/playlist.m3u8,slovakia_9_12_5_23042024,2025-03-26 21:07:24
https://tv.nrsr.sk/archiv/schodza/7/40?MeetingDate=29012019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190129_124513_190546.mp4/playlist.m3u8,slovakia_7_40_1_29012019,2025-03-26 21:08:34
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=20052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150520_085504_120510.mp4/playlist.m3u8,slovakia_6_51_9_20052015,2025-03-26 21:08:53
https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=06082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120806_085506_120259.mp4/playlist.m3u8,slovakia_6_6_2_06082012,2025-03-26 21:10:55
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=24042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240424_085541_115651.mp4/playlist.m3u8,slovakia_9_12_6_24042024,2025-03-26 21:11:04
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=21052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150521_085455_121149.mp4/playlist.m3u8,slovakia_6_51_10_21052015,2025-03-26 21:13:09
https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=07082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120807_085532_121017.mp4/playlist.m3u8,slovakia_6_6_3_07082012,2025-03-26 21:14:39
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=25042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240425_085522_120230.mp4/playlist.m3u8,slovakia_9_12_7_25042024,2025-03-26 21:15:16
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=24052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220524_085500_115930.mp4/playlist.m3u8,slovakia_8_65_13_24052022,2025-03-26 21:17:23
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=22052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150522_085502_140855.mp4/playlist.m3u8,slovakia_6_51_11_22052015,2025-03-26 21:17:34
https://tv.nrsr.sk/archiv/schodza/7/40?MeetingDate=30012019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190130_084525_120244.mp4/playlist.m3u8,slovakia_7_40_2_30012019,2025-03-26 21:17:35
https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=08082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120808_085518_120239.mp4/playlist.m3u8,slovakia_6_6_4_08082012,2025-03-26 21:18:54
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=26042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240426_085511_160544.mp4/playlist.m3u8,slovakia_9_12_8_26042024,2025-03-26 21:19:21
https://tv.nrsr.sk/archiv/schodza/7/40?MeetingDate=31012019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190131_084501_120105.mp4/playlist.m3u8,slovakia_7_40_3_31012019,2025-03-26 21:21:51
https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=09082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120809_085522_120119.mp4/playlist.m3u8,slovakia_6_6_5_09082012,2025-03-26 21:22:05
https://tv.nrsr.sk/archiv/schodza/8/65?MeetingDate=25052022&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20220525_085501_114956.mp4/playlist.m3u8,slovakia_8_65_14_25052022,2025-03-26 21:22:36
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=26052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150526_085501_120018.mp4/playlist.m3u8,slovakia_6_51_12_26052015,2025-03-26 21:22:51
https://tv.nrsr.sk/archiv/schodza/6/6?MeetingDate=10082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120810_085510_101008.mp4/playlist.m3u8,slovakia_6_6_6_10082012,2025-03-26 21:25:22
https://tv.nrsr.sk/archiv/schodza/7/40?MeetingDate=01022019&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20190201_084507_140145.mp4/playlist.m3u8,slovakia_7_40_4_01022019,2025-03-26 21:25:54
https://tv.nrsr.sk/archiv/schodza/6/51?MeetingDate=27052015&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20150527_085500_120338.mp4/playlist.m3u8,slovakia_6_51_13_27052015,2025-03-26 21:26:34
https://tv.nrsr.sk/archiv/schodza/6/5?MeetingDate=01082012&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20120801_085507_111128.mp4/playlist.m3u8,slovakia_6_5_1_01082012,2025-03-26 21:26:49
https://tv.nrsr.sk/archiv/schodza/9/12?MeetingDate=30042024&DisplayChairman=true,https://tvw.nrsr.sk/store/mp4:20240430_085521_120403.mp4/playlist.m3u8,slovakia_9_12_9_30042024,2025-03-26 21:27:10
