video_id,generic_video_link,title,processed_transcript_text_link
montenegro_135_18122023,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/352
montenegro_136_15122023,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini,https://www.skupstina.me/en/chronology-of-discussions/354
montenegro_137_14122023,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/346
montenegro_138_13122023,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/340
montenegro_139_12122023,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/342
montenegro_140_11122023,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/339
montenegro_141_28112023,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/335
montenegro_142_27112023,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/337
montenegro_143_24112023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (četvrti dio),https://www.skupstina.me/en/chronology-of-discussions/332
montenegro_144_22112023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini,https://www.skupstina.me/en/chronology-of-discussions/333
montenegro_145_16112023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (treći dio),https://www.skupstina.me/en/chronology-of-discussions/329
montenegro_146_31102023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (drugi dio 30.10.2023.),https://www.skupstina.me/en/chronology-of-discussions/330
montenegro_147_30102023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Drugog redovnog (jesenjeg) zasijedanja u 2023. godini (prvi dio 30.10.2023.),https://www.skupstina.me/en/chronology-of-discussions/327
montenegro_148_30102023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - konstitutivna sjednica Skupštine Crne Gore 28. saziva (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/325
montenegro_149_27072023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - konstitutivna sjednica Skupštine Crne Gore 28. saziva (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/324
montenegro_150_20052023,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica prvog redovnog (proljećnjeg) zasijedanja u 2023. godini,https://www.skupstina.me/en/chronology-of-discussions/322
montenegro_151_08052023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (osmi dan),https://www.skupstina.me/en/chronology-of-discussions/320
montenegro_152_08052023,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/321
montenegro_153_28042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (sedmi dan),https://www.skupstina.me/en/chronology-of-discussions/318
montenegro_154_19042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/319
montenegro_155_18042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/316
montenegro_156_12042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/315
montenegro_157_11042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/317
montenegro_158_05042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/313
montenegro_159_04042023,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2023. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/314
montenegro_160_20032023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Prvog redovnog zasijedanja u 2023. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/301
montenegro_161_06032023,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Prvog redovnog zasijedanja u 2023. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/302
montenegro_162_28022023,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Četvrtog vanrednog zasijedanja u 2023. godini,https://www.skupstina.me/en/chronology-of-discussions/300
montenegro_163_28022023,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Drugog vanrednog zasijedanja u 2023. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/298
montenegro_164_27022023,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Trećeg vanrednog zasijedanja u 2023. godini,https://www.skupstina.me/en/chronology-of-discussions/297
montenegro_165_10022023,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Drugog vanrednog zasijedanja u 2023. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/296
montenegro_166_29122022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/294
montenegro_167_29122022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/292
montenegro_168_28122022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/293
montenegro_169_27122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (deseti dan),https://www.skupstina.me/en/chronology-of-discussions/309
montenegro_170_27122022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/288
montenegro_171_23122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (deveti dan),https://www.skupstina.me/en/chronology-of-discussions/290
montenegro_172_22122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (osmi dan),https://www.skupstina.me/en/chronology-of-discussions/295
montenegro_173_21122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (sedmi dan),https://www.skupstina.me/en/chronology-of-discussions/287
montenegro_174_20122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/289
montenegro_175_19122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/282
montenegro_176_16122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/284
montenegro_177_14122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/285
montenegro_178_13122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/286
montenegro_179_12122022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/283
montenegro_180_12122022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (šesnaesti dan),https://www.skupstina.me/en/chronology-of-discussions/281
montenegro_181_08122022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (petnaesti dan),https://www.skupstina.me/en/chronology-of-discussions/280
montenegro_182_07122022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (četrnaesti dan),https://www.skupstina.me/en/chronology-of-discussions/276
montenegro_183_01122022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (trinaesti dan),https://www.skupstina.me/en/chronology-of-discussions/274
montenegro_184_30112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (dvanaesti dan),https://www.skupstina.me/en/chronology-of-discussions/279
montenegro_185_28112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (jedanaesti dan),https://www.skupstina.me/en/chronology-of-discussions/272
montenegro_186_24112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (deseti dan),https://www.skupstina.me/en/chronology-of-discussions/278
montenegro_187_22112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (deveti dan),https://www.skupstina.me/en/chronology-of-discussions/275
montenegro_188_17112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (osmi dan),https://www.skupstina.me/en/chronology-of-discussions/273
montenegro_189_16112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (sedmi dan),https://www.skupstina.me/en/chronology-of-discussions/271
montenegro_190_15112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/304
montenegro_191_10112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/268
montenegro_192_08112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/265
montenegro_193_07112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/269
montenegro_194_02112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/310
montenegro_195_01112022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/311
montenegro_196_21102022,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/312
montenegro_197_03102022,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Drugog redovnog (jesenjeg) zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/256
montenegro_198_30092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Sedmog vanrednog zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/248
montenegro_199_30092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Jedanaestog vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/253
montenegro_200_29092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Desetog vanrednog zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/255
montenegro_201_28092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Desetog vanrednog zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/258
montenegro_202_22092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Devetog vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/254
montenegro_203_20092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Osmog vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/245
montenegro_204_02092022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Sedmog vanrednog zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/249
montenegro_205_20082022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Šestog vanrednog zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/241
montenegro_206_19082022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Šestog vanrednog zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/251
montenegro_207_17082022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Petog vanrednog zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/240
montenegro_208_16082022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Petog vanrednog zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/252
montenegro_209_30072022,https://www.youtube.com/watch?v=L-z37kae0kw,Osma sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/236
montenegro_210_28072022,https://www.youtube.com/watch?v=L-z37kae0kw,Osma sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/246
montenegro_211_27072022,https://www.youtube.com/watch?v=L-z37kae0kw,Osma sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/233
montenegro_212_26072022,https://www.youtube.com/watch?v=L-z37kae0kw,Osma sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/234
montenegro_213_25072022,https://www.youtube.com/watch?v=L-z37kae0kw,Osma sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/231
montenegro_214_21072022,https://www.youtube.com/watch?v=L-z37kae0kw,Sedma - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/244
montenegro_215_20072022,https://www.youtube.com/watch?v=L-z37kae0kw,Sedma - posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/243
montenegro_216_20072022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/226
montenegro_217_19072022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/225
montenegro_218_05072022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (sedmi dan),https://www.skupstina.me/en/chronology-of-discussions/228
montenegro_219_04072022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/227
montenegro_220_01072022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/220
montenegro_221_30062022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/223
montenegro_222_29062022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/219
montenegro_223_28062022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/224
montenegro_224_27062022,https://www.youtube.com/watch?v=L-z37kae0kw,Šesta - posebna sjednica Prvog redovnog (proljećnjeg) zasljedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/218
montenegro_225_15062022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/221
montenegro_226_30052022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta-posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/216
montenegro_227_27052022,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta-posebna sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/217
montenegro_228_25052022,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/222
montenegro_229_10052022,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/209
montenegro_230_10052022,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/205
montenegro_231_09052022,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/194
montenegro_232_05052022,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/204
montenegro_233_05052022,https://www.youtube.com/watch?v=L-z37kae0kw,Druga sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/214
montenegro_234_04052022,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/203
montenegro_235_28042022,https://www.youtube.com/watch?v=L-z37kae0kw,Prva sjednica Prvog redovnog (proljećnjeg) zasijedanja u 2022. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/202
montenegro_236_07022022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Četvrtog vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/189
montenegro_237_04022022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Trećeg vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/188
montenegro_238_04022022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Drugog vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/187
montenegro_239_03022022,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Prvog vanrednog zasijedanja u 2022. godini,https://www.skupstina.me/en/chronology-of-discussions/186
montenegro_240_30122021,https://www.youtube.com/watch?v=L-z37kae0kw,"Šesta - posebna sjednica Drugog redovnog (jesenjeg) zasijedanja u 2021. godini,",https://www.skupstina.me/en/chronology-of-discussions/185
montenegro_241_29122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (12. dan),https://www.skupstina.me/en/chronology-of-discussions/183
montenegro_242_29122021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/182
montenegro_243_29122021,https://www.youtube.com/watch?v=L-z37kae0kw,Sedma sjednica Drugog redovnog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/184
montenegro_244_28122021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/181
montenegro_245_27122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (11. dan),https://www.skupstina.me/en/chronology-of-discussions/180
montenegro_246_24122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (10. dan),https://www.skupstina.me/en/chronology-of-discussions/179
montenegro_247_23122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (deveti dan),https://www.skupstina.me/en/chronology-of-discussions/178
montenegro_248_22122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (osmi dan),https://www.skupstina.me/en/chronology-of-discussions/176
montenegro_249_21122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (sedmi dan),https://www.skupstina.me/en/chronology-of-discussions/175
montenegro_250_20122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (šesti dan),https://www.skupstina.me/en/chronology-of-discussions/174
montenegro_251_17122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/173
montenegro_252_16122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/172
montenegro_253_15122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/171
montenegro_254_14122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/170
montenegro_255_13122021,https://www.youtube.com/watch?v=L-z37kae0kw,Peta sjednica Drugog redovnog zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/169
montenegro_256_10122021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/168
montenegro_257_09122021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/167
montenegro_258_08122021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/166
montenegro_259_01122021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta - posebna sjednica Drugog redovnog zasijedanja (peti dan),https://www.skupstina.me/en/chronology-of-discussions/165
montenegro_260_30112021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta - posebna sjednica Drugog redovnog zasijedanja (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/164
montenegro_261_29112021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta - posebna sjednica Drugog redovnog zasijedanja (treći dan),https://www.skupstina.me/en/chronology-of-discussions/163
montenegro_262_26112021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta - posebna sjednica Drugog redovnog zasijedanja (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/162
montenegro_263_25112021,https://www.youtube.com/watch?v=L-z37kae0kw,Četvrta - posebna sjednica Drugog redovnog zasijedanja (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/161
montenegro_264_19112021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (peti dan),https://www.skupstina.me/en/chronology-of-discussions/160
montenegro_265_18112021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (četvrti dan),https://www.skupstina.me/en/chronology-of-discussions/159
montenegro_266_17112021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (treći dan),https://www.skupstina.me/en/chronology-of-discussions/158
montenegro_267_16112021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/157
montenegro_268_12112021,https://www.youtube.com/watch?v=L-z37kae0kw,Treća sjednica Drugog redovnog zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/156
montenegro_269_01112021,https://www.youtube.com/watch?v=L-z37kae0kw,Druga - posebna sjednica Drugog redovnog zasijedanja u 2021. godini (drugi dan),https://www.skupstina.me/en/chronology-of-discussions/155
montenegro_270_29102021,https://www.youtube.com/watch?v=L-z37kae0kw,Druga - posebna sjednica Drugog redovnog zasijedanja u 2021. godini (prvi dan),https://www.skupstina.me/en/chronology-of-discussions/153
montenegro_271_28102021,https://www.youtube.com/watch?v=L-z37kae0kw,Prva - posebna sjednica Drugog redovnog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/151
montenegro_272_28092021,https://www.youtube.com/watch?v=L-z37kae0kw,Sjednica Petog vanrednog zasijedanja u 2021. godini,https://www.skupstina.me/en/chronology-of-discussions/152
